"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"28401",0.0948481951548546,0.350491683079093,1.21465228454856,0.226233595988633,0.515216953905827,-6.19206287708785
"100379661",0.0565896148750789,0.823261654578539,1.21456941029188,0.226265134411022,0.515243438500418,-6.19216228881144
"105377168",0.0593123013503412,0.245258989248301,1.21432800579084,0.226357020752824,0.515353274617389,-6.19245182735109
"112268292",0.050069649144476,1.83732766959842,1.21432562389529,0.226357927512951,0.515353274617389,-6.19245468389507
"90353",0.0615895220853381,1.45414818186928,1.21428367321421,0.226373898081378,0.515353274617389,-6.1925049933294
"486",0.0564824335431596,0.985227334391039,1.21421995787445,0.226398155978142,0.515353274617389,-6.19258140080702
"25963",0.0348666681802985,3.03363341715193,1.21413088362394,0.226432071732972,0.515353274617389,-6.19268821210689
"9877",0.0399531202975429,3.54566722773474,1.21412884708337,0.226432847205345,0.515353274617389,-6.19269065408679
"122616",0.0408331282137321,2.05970104516164,1.21394293457948,0.226503646881711,0.515420920622169,-6.19291356154759
"100129722",0.0587261604299831,0.750455354036992,1.21393441380279,0.226506892167628,0.515420920622169,-6.19292377708058
"23582",0.0305119758905515,3.29475862042592,1.213848091812,0.226539771285613,0.515420920622169,-6.19302726427967
"284615",-0.0369667128192068,1.56412843679372,-1.21384163092569,0.226542232305919,0.515420920622169,-6.19303500962851
"50640",0.0487637062125901,3.14563895318271,1.21372986280218,0.22658480901905,0.515472473401284,-6.19316899150949
"7439",0.0466366694562402,4.37479821108633,1.21357786542108,0.22664271982332,0.515553821970069,-6.19335117871254
"55831",0.0334575693392864,3.35818142557859,1.21353144240341,0.226660409056238,0.515553821970069,-6.19340681783382
"79798",0.0622497875781318,2.2409879265125,1.21333541826958,0.226735113920614,0.515606965242032,-6.19364173449967
"401387",0.0619816099802806,0.510014196008753,1.21331847931029,0.226741570195528,0.515606965242032,-6.19366203251505
"7091",0.0373937696209597,2.62709316954205,1.21331299829267,0.226743659310681,0.515606965242032,-6.19366860037843
"105371651",0.0542788912593661,0.337829966607787,1.21326103732432,0.2267634651617,0.515606965242032,-6.19373086337974
"89801",0.0319386723230407,2.75829824843008,1.21317338053895,0.226796879932796,0.515637639696104,-6.1938358934878
"107987373",0.052705699502123,2.53508257382296,1.2129409335134,0.226885505908637,0.51579382404388,-6.19411437475775
"203859",0.0433042393969431,3.4002788412934,1.21280087037559,0.226938920354417,0.515869939286107,-6.19428215095678
"7572",0.0363612574201962,3.38569520817739,1.21270328659418,0.2269761402309,0.515909231439988,-6.19439903153528
"56925",0.0518905266786744,2.14685247582941,1.21260270006727,0.227014509995513,0.515951130120654,-6.19451949897221
"3093",0.0335204721671811,3.23619880417723,1.21241154218073,0.227087441999046,0.515995333437127,-6.19474841213401
"57523",0.0337344365322492,2.7555643583113,1.21240946844467,0.227088233278946,0.515995333437127,-6.19475089525587
"105372629",-0.0733752568996903,0.518582235913921,-1.21237647859598,0.22710082155283,0.515995333437127,-6.1947903972217
"80279",0.038135971409185,3.42181929971038,1.21234270057813,0.227113711096689,0.515995333437127,-6.19483084184555
"55737",0.0383315603732642,3.49851907188213,1.21223374110017,0.227155293144328,0.516044503737291,-6.19496129859183
"440993",0.0454304668508871,2.27392772790379,1.21211712981893,0.227199801406256,0.516100312507144,-6.19510090405353
"118987",0.045992046674656,2.85267198662471,1.21194540778602,0.227265355794105,0.516146993548498,-6.19530646335295
"8447",0.049625036654141,2.43225001445039,1.21193764110585,0.227268321023326,0.516146993548498,-6.19531575975598
"102723348",0.0567593733285151,0.47679283606161,1.21190657209158,0.227280183094231,0.516146993548498,-6.19535294752821
"10232",0.109526580288642,0.442958728777189,1.21178228669517,0.227327639398149,0.516209468072659,-6.19550170043074
"4007",0.0393034064903934,2.58782806387566,1.21153645384858,0.227421527559463,0.516369779861945,-6.195795885151
"56261",0.0392896305468536,3.1624104999563,1.21149295831777,0.227438142219718,0.516369779861945,-6.19584792953893
"4676",0.0300748144533688,3.66543975424829,1.21131623413181,0.22750565726905,0.516477755273948,-6.19605936921714
"26269",0.0398553946223436,2.86120951624079,1.21121050205499,0.227546057649074,0.516524162087364,-6.19618585669393
"91523",0.0482854030743659,1.88466426991074,1.21109047230665,0.227591927443543,0.516582975113041,-6.19632943535758
"55040",0.0591422199603907,1.97902789069194,1.21102603803067,0.227616553973848,0.516593564574514,-6.19640650537879
"100463487",-0.0535655279254317,1.08577223168475,-1.21087456026954,0.227674455734613,0.516637902192541,-6.19658767249703
"112268098",0.0388393527608158,2.04216806961819,1.21087048079509,0.22767601524366,0.516637902192541,-6.19659255123301
"100506159",0.0527052969880914,0.142071059192021,1.21071357675176,0.227736002641827,0.516686318682527,-6.19678018408394
"64221",0.0514745080413393,2.26665457030778,1.21071023288179,0.227737281190556,0.516686318682527,-6.19678418257284
"80352",0.0435300702988141,1.95942612124895,1.21052384397848,0.22780855626777,0.516720971661543,-6.19700704309288
"107986846",0.0643178646116883,0.63962673938868,1.21044361752752,0.227839239782968,0.516720971661543,-6.19710295746578
"100506054",0.0448343389367243,1.98329257780829,1.21041417178719,0.227850502385462,0.516720971661543,-6.19713815962188
"100506834",0.0607821625164847,1.26771852049895,1.21028161324701,0.227901209214451,0.516720971661543,-6.19729662192047
"5118",0.0703883975464496,2.97282005971864,1.21027640535539,0.227903201523846,0.516720971661543,-6.1973028471576
"105371430",0.0616088105937063,1.21980650961821,1.21023309326696,0.227919771301721,0.516720971661543,-6.19735461910899
"23363",0.0494921921546448,3.43802862639377,1.21019857262429,0.227932978382403,0.516720971661543,-6.19739588113656
"9256",0.0429816736782167,2.67939702477258,1.21019630535916,0.22793384582333,0.516720971661543,-6.19739859112548
"5996",0.112381400071768,1.93095278737261,1.2101480457977,0.227952310181296,0.516720971661543,-6.19745627304107
"105374407",0.03367550774856,2.1184068157128,1.21011468986794,0.227965072961145,0.516720971661543,-6.19749614017081
"493911",0.0448423153165043,1.7235454143452,1.21009491661418,0.227972638925473,0.516720971661543,-6.19751977272675
"100874246",-0.0631190665446514,0.569790584592679,-1.21003075507843,0.227997190700368,0.516720971661543,-6.19759645456412
"51422",0.0361496178835649,3.54582356668144,1.2099545048966,0.228026370735989,0.516720971661543,-6.19768757879862
"123355",0.0273846350627459,2.6997238771906,1.20992287609776,0.228038475488048,0.516720971661543,-6.19772537574302
"102465501",0.0380890381724278,0.672839579447944,1.20987644380678,0.228056246565661,0.516720971661543,-6.19778086135033
"54620",0.0466082717102535,2.03568345191075,1.2097771856695,0.228094239071677,0.516720971661543,-6.19789946571398
"56063",0.0368714888767413,2.44357477674235,1.20974783153463,0.228105475668495,0.516720971661543,-6.19793453937959
"55697",0.0354935474779682,2.74398143261068,1.20973093529626,0.228111943633428,0.516720971661543,-6.19795472740045
"105372524",-0.0514366278961251,0.214798890490701,-1.20967435609964,0.228133603394056,0.516724807967633,-6.1980223275317
"203260",0.0507138659416244,2.73886269251288,1.20950225779898,0.228199495495488,0.516827837156049,-6.19822792938362
"105371824",-0.0522547768664518,0.841787019702737,-1.20943728396843,0.228224375894473,0.516827837156049,-6.19830554464154
"101929591",-0.0828799071793207,0.914783431854657,-1.20939331619075,0.228241213561446,0.516827837156049,-6.19835806454702
"400410",0.0555761709372979,1.84138336105115,1.20934694823287,0.228258971356014,0.516827837156049,-6.19841344945746
"5718",0.0341585421330969,3.18144789292418,1.20918407378883,0.228321356157743,0.516906990517242,-6.19860798077544
"1353",0.0353503941346521,3.22738154519342,1.20915139032217,0.228333876182114,0.516906990517242,-6.19864701362007
"53346",0.0448818700768182,2.38120905225937,1.20898223913688,0.228398680650292,0.51700847154986,-6.19884900904265
"79927",0.0574454427515778,2.10146677665684,1.2088314621726,0.228456456808168,0.517094026779376,-6.1990290391057
"101929693",0.0534397355848362,1.46732318685649,1.20868546151746,0.228512412742791,0.517175447466849,-6.19920334516177
"102723385",0.0471529521183476,1.09092003787298,1.20859535943089,0.228546950011946,0.517196550457467,-6.199310905177
"221336",-0.0664566972080033,1.59689639435391,-1.20850154903939,0.228582912706813,0.517196550457467,-6.19942288363865
"25921",0.0304187632125742,3.21567840972306,1.20842594742927,0.22861189793071,0.517196550457467,-6.19951312064773
"80007",0.0352592959377073,2.49516674313275,1.20842278806878,0.228613109268897,0.517196550457467,-6.19951689149489
"389677",0.0430936731625952,2.8573435357023,1.20840048913438,0.22862165908939,0.517196550457467,-6.19954350605919
"11129",0.041162275267106,2.72850534134462,1.20800949658364,0.228771610139551,0.517401315181034,-6.20001009106279
"105372790",0.0633313874462592,0.666197456036803,1.20798945534033,0.228779298136798,0.517401315181034,-6.20003400297904
"90874",0.0425334563122351,2.59667682903958,1.20791437275334,0.22880810212799,0.517401315181034,-6.2001235832045
"100507391",0.0406160203029231,0.1043338360976,1.20788380628884,0.22881982911071,0.517401315181034,-6.20016005015733
"246181",0.0539417310403108,0.994881269792207,1.20782641007952,0.228841850630871,0.517401315181034,-6.20022852356538
"26130",0.0325531383299166,3.03203854960826,1.20780397156777,0.228850460152358,0.517401315181034,-6.20025529173544
"728190",0.0381251397114774,2.25430114355542,1.20779964674973,0.228852119585676,0.517401315181034,-6.20026045099939
"102723316",-0.0655198925212181,0.49150355617539,-1.20767135157269,0.228901350395722,0.517467413368387,-6.20041349165437
"105372397",0.0582905547793984,0.834105239037423,1.207617454076,0.228922034794101,0.517468972003785,-6.20047778009628
"132241",0.0338852672205921,2.05289752018001,1.20744025710747,0.228990047651143,0.517577505083981,-6.2006891191571
"145748",0.0333726210376562,3.42714414388268,1.20732055544929,0.229036000509324,0.517636162185076,-6.20083186754159
"10318",0.0353821365538185,3.53319306297584,1.20707743523831,0.229129353510076,0.517782337537989,-6.20112175404403
"9969",0.0451735363886072,3.12716867316555,1.20704791084608,0.22914069211061,0.517782337537989,-6.20115695380532
"107986935",0.0575850434564227,0.349727452353042,1.20697544870575,0.22916852230914,0.517800013738478,-6.2012433415003
"753",0.0411489432019549,2.93430876149017,1.20689257914612,0.229200352612452,0.517826724191206,-6.20134213043619
"7775",0.0373064138871965,2.26915046240543,1.20672683385319,0.22926402511586,0.517925364001262,-6.20153969567681
"130355",0.0354722056633939,2.31259137101279,1.20660228352052,0.229311880573543,0.517988257767591,-6.20168813976657
"25917",0.0285646510772302,3.04904618001216,1.2065044109116,0.229349490792796,0.5180279998008,-6.20180477771248
"8604",0.0352873978592326,3.65188698681929,1.20635157812682,0.229408229817096,0.51804762334592,-6.20198689488454
"105374160",0.0599226488482982,0.312120253524681,1.20597542695182,0.229552843974289,0.51804762334592,-6.2024350240926
"129685",0.0274763996616534,2.86199019710391,1.20594385195632,0.229564986196411,0.51804762334592,-6.20247263484407
"51000",0.0390106808399452,2.70568364507917,1.20587827172308,0.229590206668123,0.51804762334592,-6.20255074805401
"107986599",0.0403639064713589,2.21219223703313,1.20587171157209,0.229592729642978,0.51804762334592,-6.20255856167967
"8120",0.0634074108979917,0.924755166169386,1.20573298795113,0.229646086156228,0.51804762334592,-6.20272378200819
"51176",0.0703241107547256,1.50988490891945,1.20557352376302,0.229707430997952,0.51804762334592,-6.20291368135694
"28755",0.0641590205707968,1.95906744969072,1.20553447103796,0.229722456121672,0.51804762334592,-6.20296018388114
"22874",-0.0401242239411426,3.06249371398327,-1.20552234987985,0.229727119752763,0.51804762334592,-6.20297461700188
"348235",0.0329245471543317,3.05310528296501,1.2054906820726,0.229739304302845,0.51804762334592,-6.2030123243832
"23408",0.0309353684080943,3.31916484132265,1.20547496494708,0.229745351818424,0.51804762334592,-6.20303103866289
"9819",0.0459689269952703,2.91651869862155,1.20537485048687,0.229783875778351,0.51804762334592,-6.20315023867704
"105375470",-0.0751414761947091,0.48950867121325,-1.20532952540517,0.229801318356306,0.51804762334592,-6.20320420121331
"10068",0.0363533554268149,2.23762629616069,1.20531212420464,0.229808015161441,0.51804762334592,-6.20322491797491
"87",0.0409840014374293,3.42554084346279,1.20530025950977,0.229812581337603,0.51804762334592,-6.20323904315685
"115098",0.0866127623067887,2.7054723384055,1.20529932049075,0.229812942725683,0.51804762334592,-6.20324016107396
"107986067",-0.0493116876060008,0.302533275491589,-1.20523663107159,0.229837070112374,0.51804762334592,-6.20331479189083
"4237",0.0735742270795972,1.77747392059218,1.20523431887723,0.229837960045437,0.51804762334592,-6.20331754445077
"105372753",0.0565296552178136,0.348543312069359,1.2052219991878,0.22984270177284,0.51804762334592,-6.20333221038097
"116937",0.0579916131076139,0.643955653110135,1.20520899289373,0.229847707843816,0.51804762334592,-6.20334769351743
"9980",0.0404111725969236,2.54950222708759,1.20520156013305,0.229850568719047,0.51804762334592,-6.20335654165576
"24146",0.0469834726548533,1.86330936375979,1.20517009629097,0.229862679458852,0.51804762334592,-6.20339399638167
"101929440",0.0507718179767095,0.240006888955457,1.20515169378767,0.229869762974193,0.51804762334592,-6.20341590237481
"6945",0.0304877798193506,3.24116956058283,1.20514579766623,0.229872032550013,0.51804762334592,-6.20342292093714
"5961",-0.0413576445124124,1.73662311417579,-1.20507077038561,0.229900913973928,0.51804762334592,-6.20351222816793
"81931",0.0532829859505568,1.67229199741773,1.20496059704128,0.229943329441522,0.51804762334592,-6.20364336091684
"22839",0.0367565620148179,3.05051104539143,1.20495866205581,0.229944074438807,0.51804762334592,-6.20364566390918
"4781",0.0320698095322142,3.55753312410283,1.20495729001633,0.229944602694824,0.51804762334592,-6.20364729688897
"83416",0.102732749651829,0.713435978255086,1.20495587083465,0.229945149102219,0.51804762334592,-6.20364898597474
"23433",0.0349552027403001,4.14330335720026,1.2048787727038,0.229974834502518,0.51804762334592,-6.20374074391462
"9318",0.0429305772117897,3.37392872070538,1.20471656712643,0.230037298141752,0.51804762334592,-6.20393377320707
"339344",0.0464615075442324,2.232106724974,1.20471483063099,0.230037966913501,0.51804762334592,-6.20393583954833
"55806",0.0562000645829679,1.79691223961663,1.20469152287877,0.23004694349956,0.51804762334592,-6.2039635743053
"105370753",-0.0859246603465679,0.784621999425944,-1.20464404317031,0.230065230282808,0.51804762334592,-6.20402007053685
"100128731",0.0370811628749872,3.40177340327295,1.20457435231797,0.230092073564985,0.51804762334592,-6.20410299190584
"165918",0.0433144033351184,2.7095228821474,1.20455841985026,0.230098210693582,0.51804762334592,-6.20412194842397
"54438",-0.0342665851758293,3.12614084122803,-1.20451681284622,0.230114238114078,0.51804762334592,-6.20417145145359
"57180",0.033509308236444,2.34991047310353,1.20449894514084,0.230121121172933,0.51804762334592,-6.20419270951136
"2073",0.0297500822324566,2.8109936196719,1.20445291592744,0.230138853385164,0.51804762334592,-6.20424747122586
"100129055",-0.0433416643520712,0.144863089341382,-1.20433662030603,0.230183659271268,0.518083486421917,-6.20438582088598
"9401",0.0668753429236771,1.62031610327867,1.20430404418195,0.230196211184987,0.518083486421917,-6.20442457231958
"7436",0.035019635034824,3.64021543429773,1.20413073519397,0.230262997166895,0.518083486421917,-6.2046307174016
"84976",0.0343506877976951,2.45718078954014,1.20410345070352,0.230273512726425,0.518083486421917,-6.20466316870932
"5441",0.0864489613074139,3.15219543052441,1.20399858704762,0.230313930835541,0.518083486421917,-6.20478788349277
"6732",0.0364201585925616,2.83249255269685,1.20392386505794,0.230342734400993,0.518083486421917,-6.204876744156
"23609",0.0302750886503092,3.20207098857007,1.20390078883684,0.230351630262486,0.518083486421917,-6.20490418569631
"3773",0.063219645171951,0.525365374926922,1.20386634731278,0.230364907896028,0.518083486421917,-6.20494514154806
"105378994",0.0611821445628414,0.366821565897823,1.20382319264261,0.230381545330144,0.518083486421917,-6.20499645694023
"102725112",-0.0678311757957329,0.842830392044561,-1.20380453620641,0.230388738218988,0.518083486421917,-6.20501864082421
"388325",0.0501959472307827,1.68436349582944,1.20379426320416,0.230392698988647,0.518083486421917,-6.20503085604027
"8502",0.0294647458704024,3.29621150006877,1.20378827057937,0.230395009475651,0.518083486421917,-6.20503798158343
"57502",0.0560722331017841,2.09758708474569,1.2036890042229,0.230433284543148,0.51812453553229,-6.20515600938439
"6403",0.0503077493639387,2.52876059240447,1.20358830452769,0.230472116937149,0.518127403098199,-6.20527573165634
"9883",0.0302786773807503,3.03754738106021,1.20358186424329,0.230474600636262,0.518127403098199,-6.20528338820153
"253512",0.0502602651518461,3.66568592639151,1.20337523594889,0.230554297138524,0.518261548679319,-6.20552901730721
"100128098",0.0628872070407201,0.857535483006498,1.20315978821836,0.230637416345257,0.518403364166689,-6.20578508638314
"100505658",-0.0568922060102256,0.226255771985506,-1.20308634503029,0.230665755458866,0.518422036584928,-6.20587236653816
"346007",-0.0634531363033504,1.18945545476916,-1.20295190043249,0.23071763931677,0.518493618054707,-6.20603212743156
"126526",0.0389277282358321,3.14391916540734,1.20285361264529,0.230755575103375,0.518519922246594,-6.2061489119861
"57488",0.0405582188328571,3.49094656200846,1.20281775733355,0.230769415163689,0.518519922246594,-6.20619151257105
"92906",0.0429631032548526,2.8760081551661,1.20272273048067,0.230806098169892,0.518557324475805,-6.20630441029638
"105371554",-0.0676452081617183,0.780167213440444,-1.20250953524362,0.230888412671123,0.5186476731871,-6.2065576674199
"79441",0.043476917849316,2.49229260718293,1.20249741650618,0.230893092337668,0.5186476731871,-6.20657206208534
"4234",0.0428071987588104,2.25048462179226,1.20234229634426,0.230952998201145,0.5186476731871,-6.2067563015989
"1737",0.0470661627237842,3.48644524334716,1.20233100485169,0.230957359298368,0.5186476731871,-6.20676971183287
"102288414",0.0489651338423598,2.45749836954496,1.20230751061288,0.230966433634282,0.5186476731871,-6.20679761414604
"85474",0.0664772923611853,0.728298819670074,1.20230719738331,0.230966554616744,0.5186476731871,-6.20679798614126
"1869",0.0455320796228602,1.70201446216166,1.20223834835645,0.230993148115967,0.518662387058931,-6.20687974976649
"283229",0.0765435595764417,2.22441389915452,1.20212041060449,0.231038707637851,0.518719523911228,-6.20701979941779
"129563",0.029567998518512,2.55672453986635,1.20202666390096,0.23107492671895,0.518719523911228,-6.20713111286289
"79784",0.051451591049772,3.25978011224971,1.20201683451353,0.231078724542989,0.518719523911228,-6.2071427836377
"118460",0.036579300840521,2.7261060555586,1.20191567534563,0.231117812459847,0.518743988198862,-6.20726288800088
"374569",-0.0715922322292121,2.09009659958205,-1.2018756222383,0.231133290296153,0.518743988198862,-6.20731043955174
"574538",0.0509191714707807,0.467561215704371,1.20175520688258,0.231179827220291,0.518743988198862,-6.20745338879454
"101928679",-0.107896306324518,1.79526487499751,-1.20170884157202,0.23119774781353,0.518743988198862,-6.20750842690957
"28409",0.0859262814156073,0.511143847099109,1.20168729385926,0.231206076529685,0.518743988198862,-6.20753400449239
"105373334",0.0555929960736499,2.33311500341638,1.20167743292192,0.231209888094045,0.518743988198862,-6.20754570947965
"55219",0.029916161796917,2.75414962187721,1.20158983875307,0.231243747989735,0.518768793228154,-6.20764968010099
"619505",0.0485636493108543,0.765489606991607,1.20151852686976,0.23127131652406,0.518768793228154,-6.20773431883042
"27229",0.0300033370906375,2.78993291310251,1.20148013662484,0.231286158823875,0.518768793228154,-6.20777988144452
"80219",0.0373738032032381,3.05074424131283,1.20137124703179,0.23132826104562,0.518768793228154,-6.20790910687041
"54535",0.0452307880392256,2.5276775874395,1.20136382565998,0.231331130723118,0.518768793228154,-6.20791791381236
"101928517",0.0577284110843377,0.864232328314314,1.20133774704288,0.231341214939958,0.518768793228154,-6.20794886088339
"124565",0.0560502263609681,2.94130167470973,1.20126725706535,0.231368473952169,0.518784968452793,-6.20803250689075
"105376592",0.0624078890722139,1.09954986418032,1.20119109798462,0.231397927837199,0.518806061892638,-6.20812287464546
"81537",0.0665973520837623,2.48804036306635,1.20111314808757,0.231428077088382,0.518827720136883,-6.20821536149219
"100129148",0.0340253041760539,2.24008672092368,1.20106246225877,0.231447682727215,0.518827720136883,-6.20827549660503
"112441434",0.0602491220149509,1.86492726475726,1.20098963221149,0.231475855991262,0.518845933921174,-6.20836189988502
"1956",0.0474645275511874,2.92164438572873,1.20089590272073,0.231512117523636,0.518882272582636,-6.20847309003251
"1959",0.0755196450406669,2.03967252362569,1.20081077221826,0.231545055856189,0.518908520484494,-6.20857407191666
"220988",0.0342014603239203,3.76414590725732,1.20076199564477,0.231563929794259,0.518908520484494,-6.20863192756569
"8082",0.0478348383628544,3.39146074876184,1.20044625188509,0.231686132494565,0.519075349448614,-6.20900638674928
"105376485",0.0588986469841438,0.331418491600083,1.20037911968987,0.231712120707766,0.519075349448614,-6.20908599031379
"107984578",0.0444773297500242,0.147739410675345,1.20037881872009,0.231712237223878,0.519075349448614,-6.20908634718585
"374308",0.0685703990251324,0.249890401535407,1.20036236897107,0.231718605571091,0.519075349448614,-6.20910585218701
"58492",0.0383361619228448,2.03692264751838,1.20026636332783,0.231755775647456,0.519113681301381,-6.20921968395399
"55034",-0.054671506526262,1.32548575461324,-1.20017225385324,0.231792215739042,0.519129704834815,-6.20933125879338
"3912",0.0394179433672637,3.83227237556043,1.20014428202394,0.231803047491156,0.519129704834815,-6.20936442013473
"23384",0.0290783608076673,3.04550540363999,1.19999740651327,0.231859929205646,0.519212163004424,-6.20953853246385
"57504",0.0296479714294031,2.79579025617253,1.19990658536913,0.231895107277548,0.519246009373848,-6.20964618514316
"441151",0.0826060967024147,0.810828007354852,1.19977086454787,0.23194768362515,0.519318803721678,-6.20980704366426
"105379028",-0.0612422719177908,1.62186889631962,-1.19970160843147,0.231974515766319,0.519333950521829,-6.20988912024887
"112268248",-0.0583676142929229,0.32327393307431,-1.19957409178659,0.232023925805589,0.519399636696536,-6.21004023018586
"100996720",0.0535629175483677,0.971595312728609,1.19941077418176,0.232087218980488,0.519496387062362,-6.21023374197153
"79917",0.0521135747901248,1.65830685141286,1.19935619779508,0.232108372627839,0.519498805120512,-6.21029840267693
"29945",0.0312886238333085,2.95748649036797,1.19922032027969,0.23216104435357,0.519537595606001,-6.2104593743191
"84693",0.0347488935783641,2.77305936968267,1.1992079147418,0.232165853677875,0.519537595606001,-6.21047407004341
"5096",0.0298238061980141,3.42647363971099,1.1989265016969,0.232274969818339,0.519736833728049,-6.21080739462548
"317649",0.0384169613387543,3.25378465784071,1.19882511727457,0.232314289989718,0.519779875934461,-6.21092746233582
"90861",0.0316090853398691,3.03944542166107,1.19869394358072,0.232365170481477,0.519831513352101,-6.21108279412908
"152940",-0.0653745439555419,0.369454359342165,-1.19866205288966,0.232377541652645,0.519831513352101,-6.21112055556617
"101926975",0.0594263467721642,2.17876763999229,1.19850537165722,0.232438328947564,0.519892205826981,-6.21130606585237
"8743",0.0471002940429169,3.03638964966858,1.19848856561077,0.232444849830912,0.519892205826981,-6.21132596276494
"4123",0.0400714222547017,3.24951161726132,1.19825547098162,0.232535305960593,0.520025558611086,-6.21160189847471
"642778",-0.0380774764980805,2.43331993929756,-1.19818645215781,0.23256209466404,0.520025558611086,-6.21168359233178
"100505771",0.0509617646458092,1.96947606669328,1.19817960272204,0.232564753298482,0.520025558611086,-6.21169169938707
"245802",0.0567628612698608,0.121152021460115,1.19788360534462,0.232679666593298,0.520217743082459,-6.21204200110515
"3596",0.0535537781014127,0.190987625813189,1.1978546654467,0.232690903938274,0.520217743082459,-6.21207624581764
"10613",0.0382432717555926,2.70269402026406,1.19764381623241,0.232772788289523,0.520319717362892,-6.21232572011153
"55959",0.0362049266292092,3.2224667175324,1.19763367624491,0.232776726724404,0.520319717362892,-6.21233771653715
"5010",0.0604502150963572,2.06348832788673,1.19736704193254,0.232880306287225,0.520470374869582,-6.21265313068512
"29774",0.0520985884097842,1.55008850938228,1.19735663801744,0.232884348569929,0.520470374869582,-6.21266543656204
"105377887",-0.0737564146523462,1.39058886333379,-1.19710323856926,0.232982818574173,0.520645483524705,-6.21296512805786
"64802",0.0273674719168028,2.94256530498462,1.19695598952724,0.23304005264657,0.520728420177279,-6.21313924852444
"80000",-0.0473887297368812,2.43892496931874,-1.19688878694511,0.233066176890249,0.52074183354223,-6.2132187078869
"64805",0.0818964856188736,1.5022563293028,1.19682785836408,0.233089863998493,0.520749799748013,-6.21329074517204
"3187",0.041768894745647,3.74331679384019,1.19669429614011,0.233141794801306,0.520820858822425,-6.21344864630284
"4860",0.0498018643446893,2.54402616655182,1.19630550573408,0.233293008909947,0.521109288273514,-6.21390818701702
"54101",-0.0722105092734351,0.537360634286703,-1.19620017546297,0.233333987594218,0.521109288273514,-6.21403265955054
"102465134",0.0741537241254733,1.08964950645649,1.19616792099875,0.233346537205851,0.521109288273514,-6.21407077364602
"441459",-0.0681090461980068,0.608896254163582,-1.19607819891744,0.233381448937752,0.521109288273514,-6.21417679012238
"105378482",-0.0479282289840219,0.178161462522174,-1.19603924011683,0.233396609348501,0.521109288273514,-6.21422282178357
"107985876",-0.0902607178001193,1.40885065311361,-1.19602902014613,0.233400586460121,0.521109288273514,-6.21423489691723
"9562",0.0445344969768297,2.46692565891564,1.1960000579104,0.233411857405973,0.521109288273514,-6.21426911592322
"9620",0.0346403113148127,2.52474577130104,1.19586731733552,0.233463519720557,0.521174512995421,-6.21442593906474
"144363",0.048773474062894,3.12758595748588,1.19580744898572,0.233486823015985,0.521174512995421,-6.21449666348171
"2687",0.0633154141234956,2.69195310564276,1.19576977856173,0.233501486792191,0.521174512995421,-6.21454116298791
"123591",0.0569468484787305,0.68142769897262,1.19569221888403,0.233531680131967,0.521196954278657,-6.2146327787327
"199974",-0.0642177754109495,0.975405705335641,-1.19550492039633,0.233604605397427,0.521314752753765,-6.2148539970702
"90407",0.0284272886057853,2.70859997167124,1.19529358551045,0.233686908870062,0.521401112026701,-6.21510356391902
"161742",0.0596835052363964,2.89737616444831,1.19529022129725,0.233688219216283,0.521401112026701,-6.21510753639139
"283489",0.0472766116534122,2.47123246985699,1.19524618778047,0.233705370561705,0.521401112026701,-6.21515953027839
"57132",0.0365997754109664,3.15278829577522,1.1951605055582,0.233738746933401,0.521401112026701,-6.2152606967207
"145957",0.0410380653739803,2.24363955023962,1.1951469235584,0.233744037934072,0.521401112026701,-6.21527673256212
"100131244",-0.0663718120591835,0.523019143392819,-1.19507835276959,0.233770751662585,0.521415759116409,-6.21535768920875
"64172",0.0390185096903208,2.52830896137411,1.19501718785511,0.233794582061709,0.521423973091781,-6.21542989841533
"116444",0.0916704399242451,1.69570188207148,1.19476814301917,0.23389163010254,0.521595466355341,-6.21572387473384
"105371903",-0.064494599601968,0.441891420451474,-1.19453858618295,0.233981109553884,0.521750053011763,-6.21599479379245
"9868",0.0329416219229689,3.4917849616718,1.19442226475795,0.234026460075339,0.521806219242678,-6.21613205482319
"9960",0.0324069874778481,2.74073141812581,1.19407781452641,0.234160788601418,0.522044528376388,-6.21653843423699
"387882",0.0638191789560347,1.76473710609088,1.19403048738969,0.234179249520924,0.522044528376388,-6.21659426138467
"22989",0.0496972881755663,1.54579251965604,1.19399304540288,0.234193855272406,0.522044528376388,-6.21663842645695
"152048",0.0391660021195777,2.21954824131205,1.19382752763123,0.234258429933847,0.522143498982686,-6.21683364830332
"146923",0.0295140172056393,2.61903047498115,1.19374771440928,0.234289572599796,0.522167941688143,-6.2169277754246
"30819",0.0631397781301224,3.33338637149695,1.19359593769625,0.234348803177153,0.522254975133447,-6.21710675508398
"342667",0.0611335407140215,0.643423161150879,1.19344345305164,0.234408320802301,0.522310942758436,-6.21728654703657
"148645",-0.045297533476327,0.244109634579303,-1.19342818372285,0.23441428130368,0.522310942758436,-6.2173045495892
"9785",0.0309403116326348,3.03983928889852,1.19336045979295,0.234440719172918,0.522324880526439,-6.21738439343621
"105369486",0.0558429074345307,0.2650207009366,1.19317435394224,0.234513381605411,0.522365298100607,-6.21760378197612
"2305",0.0476730280202967,1.69729513039287,1.19316537566016,0.234516887457344,0.522365298100607,-6.21761436506073
"84333",0.0467384849439693,3.48330244536603,1.19314115431834,0.234526345627059,0.522365298100607,-6.21764291540061
