"","logFC","AveExpr","t","P.Value","adj.P.Val","B","negLogP","plotNegLogP","Significance","Color"
"283008",-0.0258584385921982,1.82594506708113,-0.960326947728018,0.338295371902337,0.611352559189344,-6.46566816091197,0.470703943598438,0.470703943598438,"Not Significant","grey80"
"105376536",0.0367941903472543,0.182270642464025,0.960319570090899,0.338299072648787,0.611352559189344,-6.46567518150955,0.470699192705861,0.470699192705861,"Not Significant","grey80"
"105379252",0.0425849512502775,1.51305828860758,0.960254624454907,0.338331651600334,0.611368743430851,-6.46573698181075,0.470657371197062,0.470657371197062,"Not Significant","grey80"
"715",0.0450288655224244,3.66096541524693,0.960100206911615,0.338409120882134,0.611466037033417,-6.4658839042757,0.470557940268358,0.470557940268358,"Not Significant","grey80"
"503582",0.0474717471241897,0.840187647064489,0.959781825535158,0.338568884968345,0.611712003838367,-6.46618675839426,0.470352956763027,0.470352956763027,"Not Significant","grey80"
"1130",0.0421411328051901,2.83270542067965,0.959644934757802,0.338637591911721,0.61179342957594,-6.4663169425627,0.470264832837761,0.470264832837761,"Not Significant","grey80"
"5062",0.028966221288071,3.35579617978977,0.959511058377781,0.338704794631463,0.611831370868265,-6.46644424225731,0.470178655533554,0.470178655533554,"Not Significant","grey80"
"80196",0.0271566264591543,2.78061200750504,0.959455902857076,0.338732483887259,0.611831370868265,-6.46649668315175,0.470143153232785,0.470143153232785,"Not Significant","grey80"
"57045",0.0523155931217993,2.88359924984254,0.95943726241112,0.338741842122868,0.611831370868265,-6.46651440548445,0.470131155050923,0.470131155050923,"Not Significant","grey80"
"105379309",0.0295466633696316,0.0663184655848725,0.959414724252558,0.338753157386838,0.611831370868265,-6.46653583309779,0.470116648208193,0.470116648208193,"Not Significant","grey80"
"4500",0.0510549038358523,2.25607472738044,0.959317324092601,0.338802059871873,0.61187699298563,-6.46662842823911,0.470053957880089,0.470053957880089,"Not Significant","grey80"
"105378914",-0.0445232106445331,0.44501063196643,-0.959218948747952,0.338851456616394,0.611923501307116,-6.46672194102097,0.469990643123845,0.469990643123845,"Not Significant","grey80"
"11181",0.0418967898696412,2.97182435071833,0.958909184987588,0.339007027284522,0.612161726634345,-6.46701633163025,0.469791299203234,0.469791299203234,"Not Significant","grey80"
"100652739",0.0514944603742671,0.787110232451734,0.958853442153843,0.339035027559818,0.612165759040298,-6.46706929804159,0.46975543014475,0.46975543014475,"Not Significant","grey80"
"143098",0.0450922226518203,2.61167811195183,0.95881056077409,0.339056568395813,0.612165759040298,-6.46711004152643,0.46972783780688,0.46972783780688,"Not Significant","grey80"
"101927393",0.039777668351885,1.98878012315109,0.958691869699334,0.33911619574757,0.612212124027767,-6.46722280574118,0.469651468388128,0.469651468388128,"Not Significant","grey80"
"5723",0.0248411252242264,2.36502257018875,0.958634812818613,0.339144862077127,0.612212124027767,-6.4672770085635,0.469614757954566,0.469614757954566,"Not Significant","grey80"
"101929798",0.04033219754028,0.288275289869722,0.958618186534633,0.339153215694981,0.612212124027767,-6.46729280257922,0.46960406079868,0.46960406079868,"Not Significant","grey80"
"7289",0.0318412717920335,2.44017045759097,0.958489540797245,0.339217856248184,0.61228610124864,-6.46741499949152,0.469521294782234,0.469521294782234,"Not Significant","grey80"
"105371240",0.0433613380063319,0.962724887863676,0.958190228678564,0.33936828230694,0.612514899651553,-6.46769924476864,0.469328749710619,0.469328749710619,"Not Significant","grey80"
"105373069",-0.047086084676742,0.312218999707559,-0.958097570727202,0.339414858401619,0.612556243754108,-6.46778722068881,0.469269149700759,0.469269149700759,"Not Significant","grey80"
"102546298",0.0423492523134973,0.304411339755168,0.958008458613639,0.339459656023233,0.612594372629612,-6.46787182200733,0.469211833187961,0.469211833187961,"Not Significant","grey80"
"1657",0.0475030902966112,2.89992217152946,0.957897300457018,0.339515541792224,0.612652504642501,-6.46797734250613,0.469140340499502,0.469140340499502,"Not Significant","grey80"
"100507524",0.0477672840060331,0.790977128402436,0.957814311328418,0.339557269209371,0.61268508172199,-6.46805611474404,0.469086967763205,0.469086967763205,"Not Significant","grey80"
"10391",0.0275133484836535,2.40219787026692,0.957757461491266,0.339585855553882,0.612693944627333,-6.46811007200002,0.46905040730567,0.46905040730567,"Not Significant","grey80"
"107984865",-0.0467648408386017,0.877643764488505,-0.957630271084459,0.339649817555902,0.612766627978162,-6.4682307793527,0.468968614356005,0.468968614356005,"Not Significant","grey80"
"101954278",0.0599706945055353,0.838738016613743,0.957481057837099,0.339724864425284,0.61282364818281,-6.46837236680719,0.468872666001574,0.468872666001574,"Not Significant","grey80"
"284573",0.0444499430203459,0.339153370720173,0.957459146441207,0.339735885674985,0.61282364818281,-6.46839315654739,0.468858576981925,0.468858576981925,"Not Significant","grey80"
"79625",0.0416573834244832,2.62937654713364,0.957426192796301,0.339752461519589,0.61282364818281,-6.46842442239233,0.468837388103925,0.468837388103925,"Not Significant","grey80"
"100885848",0.0285872244737899,2.8113031706532,0.957377317399538,0.339777047046808,0.612825282428838,-6.46847079255891,0.468805962363979,0.468805962363979,"Not Significant","grey80"
"653160",0.0342263154832433,1.72148138789689,0.957127219999223,0.339902870207139,0.613009496931063,-6.46870803395903,0.468645168132859,0.468645168132859,"Not Significant","grey80"
"8313",0.0395907674473944,2.48774290999567,0.957013061911384,0.339960312774806,0.613070371027244,-6.4688163034938,0.468571779866372,0.468571779866372,"Not Significant","grey80"
"83892",0.0262258716736511,3.1020852938609,0.956951051523307,0.339991518065831,0.613083924717371,-6.46887510988211,0.468531917378786,0.468531917378786,"Not Significant","grey80"
"107984849",-0.0703785360815224,0.783828111796317,-0.956748462040584,0.340093479443061,0.613155824437163,-6.46906720555333,0.468401694644886,0.468401694644886,"Not Significant","grey80"
"60560",0.0303492107888859,2.913946458652,0.956732978809263,0.340101272820875,0.613155824437163,-6.46908188512366,0.468391742727531,0.468391742727531,"Not Significant","grey80"
"112267958",0.0388846323785678,2.07209936609312,0.956680354114553,0.340127761961847,0.613155824437163,-6.46913177656435,0.468357918567808,0.468357918567808,"Not Significant","grey80"
"55105",0.0350926345905024,2.48529302746962,0.956679473567094,0.340128205205141,0.613155824437163,-6.46913261135431,0.468357352609915,0.468357352609915,"Not Significant","grey80"
"102724153",0.0497958422992693,0.53196937695856,0.956636470802168,0.340149852065083,0.613155824437163,-6.469173378563,0.468329713582826,0.468329713582826,"Not Significant","grey80"
"57688",0.0438378109236318,2.47932150078997,0.956583783403206,0.340176375219526,0.613160927056787,-6.46922332446682,0.468295850829455,0.468295850829455,"Not Significant","grey80"
"105376297",-0.0254431031479161,0.0780743087631049,-0.956507324260213,0.340214867592097,0.613176600789001,-6.46929580035611,0.468246711381536,0.468246711381536,"Not Significant","grey80"
"100874178",-0.0360885617213893,0.140302044250698,-0.956472387471902,0.340232457006571,0.613176600789001,-6.46932891515317,0.468224258546844,0.468224258546844,"Not Significant","grey80"
"59353",0.0524628910386037,1.09504474945741,0.955875900291164,0.340532857547528,0.613594409648865,-6.46989411034204,0.467840977251581,0.467840977251581,"Not Significant","grey80"
"101929709",0.0257363575222163,1.96593672497268,0.955864492967006,0.340538604129976,0.613594409648865,-6.46990491583503,0.467833648478647,0.467833648478647,"Not Significant","grey80"
"56339",0.0258172446365126,3.04944326465091,0.955857114020582,0.340542321400069,0.613594409648865,-6.46991190541277,0.467828907808843,0.467828907808843,"Not Significant","grey80"
"115572",0.0489222786825084,2.45522431986969,0.95582376298064,0.340559122882391,0.613594409648865,-6.46994349593552,0.467807481364594,0.467807481364594,"Not Significant","grey80"
"79184",0.027509115433811,2.77860259498748,0.955715168147362,0.340613834160192,0.613650263004926,-6.47004635076889,0.467737716979933,0.467737716979933,"Not Significant","grey80"
"7450",0.0323628591950211,4.0892992042932,0.955397065964752,0.34077413025357,0.613794926650881,-6.47034757250924,0.467533381964509,0.467533381964509,"Not Significant","grey80"
"57179",0.027391812181331,3.46469248747063,0.955386645742526,0.340779381972412,0.613794926650881,-6.47035743809357,0.46752668904173,0.46752668904173,"Not Significant","grey80"
"64924",0.0344656406683565,3.0461571496671,0.955333637138462,0.340806098746597,0.613794926650881,-6.4704076235574,0.467492642108699,0.467492642108699,"Not Significant","grey80"
"110354863",0.028908019071181,2.38960033817923,0.955312736518626,0.340816633203689,0.613794926650881,-6.47042741029198,0.467479218094589,0.467479218094589,"Not Significant","grey80"
"107984831",0.0427475716213482,0.213277938504323,0.955281392951138,0.340832431573,0.613794926650881,-6.47045708262156,0.467459087077119,0.467459087077119,"Not Significant","grey80"
"344405",0.0280537638757761,1.90959741617873,0.955273453997062,0.340836433187783,0.613794926650881,-6.4704645981181,0.467453988181427,0.467453988181427,"Not Significant","grey80"
"79541",0.0436049086945201,0.689913360803677,0.955072445196963,0.340937761410168,0.613934683084828,-6.47065486468738,0.46732489474106,0.46732489474106,"Not Significant","grey80"
"3855",0.0789695392877217,0.746275033206887,0.954968746918961,0.340990043161369,0.613986107076896,-6.47075300568147,0.467258302131276,0.467258302131276,"Not Significant","grey80"
"9639",0.0284444134197654,2.98142290540575,0.954856063510848,0.341046860835247,0.614027385931729,-6.47085963833712,0.467185943576622,0.467185943576622,"Not Significant","grey80"
"1399",0.0289917104268487,3.25363557266498,0.95482917390554,0.341060420122435,0.614027385931729,-6.47088508221433,0.467168677308488,0.467168677308488,"Not Significant","grey80"
"283298",0.0330905674570111,2.58993120630056,0.954731981623557,0.341109432971789,0.614072907993176,-6.47097704301341,0.467106270534113,0.467106270534113,"Not Significant","grey80"
"2623",0.0467004416974556,0.408057839810177,0.954674066827007,0.34113864084137,0.614082772829844,-6.47103183607986,0.467069085184438,0.467069085184438,"Not Significant","grey80"
"4889",0.0618248669485282,1.07907448997538,0.954597076641173,0.341177471405037,0.614109956875946,-6.47110467124239,0.46701965384537,0.46701965384537,"Not Significant","grey80"
"80069",0.0398779372920244,0.360286016004594,0.954472725510646,0.341240194838339,0.614180140650685,-6.47122229909557,0.466939818746154,0.466939818746154,"Not Significant","grey80"
"105374997",0.0407726617999561,2.32298319350015,0.954214893217999,0.341370270680448,0.614360488205276,-6.47146614291663,0.466774303495527,0.466774303495527,"Not Significant","grey80"
"143570",0.0280941761546877,2.50850215334874,0.954155164900601,0.341400408057759,0.614360488205276,-6.47152262143087,0.466735964131868,0.466735964131868,"Not Significant","grey80"
"107984952",-0.0463430837355785,1.56851258569864,-0.954132959282754,0.341411612881309,0.614360488205276,-6.47154361795496,0.466721710741799,0.466721710741799,"Not Significant","grey80"
"1386",0.0467259815451936,2.92519100305069,0.953947482954836,0.341505212418184,0.614486191850282,-6.47171897623945,0.466602663264502,0.466602663264502,"Not Significant","grey80"
"80201",0.0506128436443977,0.38975941725944,0.953729382279637,0.34161529683987,0.614641537973848,-6.47192513602751,0.46646269072189,0.46646269072189,"Not Significant","grey80"
"1907",0.0483882829328077,0.556023877317862,0.953644477040288,0.341658158218368,0.61467592177208,-6.47200538014706,0.466408204600542,0.466408204600542,"Not Significant","grey80"
"5618",0.0458270863747594,1.54469440301114,0.953494340593579,0.341733957741886,0.614769555565134,-6.47214725712548,0.466311863673683,0.466311863673683,"Not Significant","grey80"
"10290",0.0345386041985842,3.40027952434364,0.953402542703933,0.341780309174329,0.614810203755586,-6.47223399404766,0.466252961695061,0.466252961695061,"Not Significant","grey80"
"9331",0.0437708695174422,2.19759162908729,0.953291578299214,0.341836343758182,0.614868263585053,-6.47233882977844,0.46618176532934,0.46618176532934,"Not Significant","grey80"
"26191",0.067738330197193,1.44130822446148,0.953143561001862,0.341911098470203,0.614959985294938,-6.47247865314947,0.466086801730059,0.466086801730059,"Not Significant","grey80"
"100288413",0.0573968072532436,1.9517853400119,0.953046180121066,0.341960285502522,0.614981787565286,-6.47257063151931,0.46602432899833,0.46602432899833,"Not Significant","grey80"
"8505",0.0330510266492293,2.74588864704966,0.953025471634876,0.341970745937096,0.614981787565286,-6.4725901899387,0.466011044299127,0.466011044299127,"Not Significant","grey80"
"29958",0.0466448256113772,1.89250172310246,0.95284841850083,0.342060188851228,0.615099894904794,-6.47275739308914,0.465897468838431,0.465897468838431,"Not Significant","grey80"
"643977",0.0346488316908749,1.78473645593473,0.95273716748853,0.342116397866888,0.615158228082753,-6.47286243916501,0.465826109292188,0.465826109292188,"Not Significant","grey80"
"1793",0.0400260358304774,3.02452684125842,0.952643966547458,0.342163491763677,0.615200164432677,-6.47295043256033,0.465766330772173,0.465766330772173,"Not Significant","grey80"
"1756",0.052664790023154,3.70374449161554,0.952558555615562,0.342206653087781,0.615235024794149,-6.4730310637328,0.465711551278778,0.465711551278778,"Not Significant","grey80"
"23456",0.0498857559701212,2.71592574268883,0.952419897596404,0.342276729629893,0.615276430953833,-6.47316194695863,0.465622626240056,0.465622626240056,"Not Significant","grey80"
"102724246",0.0483714438047804,0.307422983081534,0.952374734909858,0.342299556453331,0.615276430953833,-6.47320457322755,0.465593663614082,0.465593663614082,"Not Significant","grey80"
"2256",-0.0333775156660622,2.34476476064484,-0.952371865714114,0.342301006679802,0.615276430953833,-6.47320728121656,0.465591823635011,0.465591823635011,"Not Significant","grey80"
"339456",0.052541839153376,0.905655109841327,0.952280011706922,0.342347436110368,0.615317150256013,-6.47329397011196,0.465532920278884,0.465532920278884,"Not Significant","grey80"
"101927646",0.044186605096033,0.84748299211723,0.952207430857451,0.342384126415079,0.615321863853115,-6.4733624637645,0.465486378253477,0.465486378253477,"Not Significant","grey80"
"478",0.0370586834335719,3.55467829992401,0.952180757746295,0.342397610562161,0.615321863853115,-6.47338763355322,0.46546927472879,0.46546927472879,"Not Significant","grey80"
"162494",0.0559639623124389,1.22984672379709,0.951964195794219,0.34250710253514,0.615442102830272,-6.47359196405016,0.465330418157436,0.465330418157436,"Not Significant","grey80"
"342372",0.0339507506064959,1.33761995899923,0.951954353812202,0.342512079098316,0.615442102830272,-6.47360124906345,0.465324107986906,0.465324107986906,"Not Significant","grey80"
"399665",0.0292809059443413,2.70238198398773,0.951399324083102,0.342792803404036,0.615867121240228,-6.47412471540101,0.464968304236364,0.464968304236364,"Not Significant","grey80"
"105375724",0.0644517806714251,0.680420089177368,0.95139259313133,0.342796208711959,0.615867121240228,-6.47413106172451,0.464963989971071,0.464963989971071,"Not Significant","grey80"
"105370010",0.0399345083678795,0.242377420845862,0.951278733559369,0.342853815595821,0.615891585917027,-6.47423840826505,0.464891012939195,0.464891012939195,"Not Significant","grey80"
"146395",0.0887387055192651,1.71161963850826,0.951271606172282,0.342857421882017,0.615891585917027,-6.47424512752649,0.464886444864152,0.464886444864152,"Not Significant","grey80"
"220064",0.0243376590916725,2.45120573701343,0.951081494724648,0.342953622724798,0.616021637709452,-6.47442433451096,0.464764605194824,0.464764605194824,"Not Significant","grey80"
"339318",0.0319364020786773,2.94698725059957,0.950962308530657,0.343013942605646,0.616087225666884,-6.4745366663258,0.46468822668134,0.46468822668134,"Not Significant","grey80"
"114885",0.0416279481121822,2.66816281547996,0.950865108254463,0.343063140524518,0.616132829755345,-6.47462826632211,0.464625941013304,0.464625941013304,"Not Significant","grey80"
"107985451",0.0575454694260338,0.971714229803403,0.950804661348727,0.343093738019843,0.61614372020575,-6.47468522585595,0.464587208403301,0.464587208403301,"Not Significant","grey80"
"107986373",0.0327075589841315,1.63945228978186,0.950759064482539,0.343116819768365,0.61614372020575,-6.47472818972605,0.464557992076314,0.464557992076314,"Not Significant","grey80"
"10382",-0.0506945786330358,1.00551683830512,-0.950609139353772,0.343192720948589,0.616237259290187,-6.47486944304608,0.464461932027837,0.464461932027837,"Not Significant","grey80"
"102466730",-0.0414572334412536,0.335676623703638,-0.950443923191851,0.34327637591268,0.616296326199233,-6.47502507743553,0.464356083448099,0.464356083448099,"Not Significant","grey80"
"101927088",-0.0654521250651685,1.18633673579999,-0.950439280257772,0.343278726989308,0.616296326199233,-6.47502945071445,0.464353109004819,0.464353109004819,"Not Significant","grey80"
"105375009",0.0506139533820685,0.450775891318207,0.950403082383706,0.343297057128599,0.616296326199233,-6.47506354554169,0.46432991949382,0.46432991949382,"Not Significant","grey80"
"29895",0.0451375118970913,0.367568778023692,0.950324877925295,0.343336661017791,0.616298097147194,-6.47513720204379,0.464279820729072,0.464279820729072,"Not Significant","grey80"
"65082",0.0227115581198159,2.69284357237236,0.950307087092581,0.343345670968634,0.616298097147194,-6.4751539574191,0.46426842398344,0.46426842398344,"Not Significant","grey80"
"688",0.0457579751184773,1.95841893722815,0.950163189891991,0.343418551557728,0.616386165081766,-6.47528946815017,0.464176247842745,0.464176247842745,"Not Significant","grey80"
"64420",0.0362999351528119,2.2285412612912,0.949751391624226,0.3436271729107,0.616703727226154,-6.47567715426559,0.463912500898513,0.463912500898513,"Not Significant","grey80"
"10900",-0.0433372521614177,1.25001694168167,-0.9497198817627,0.343643139502642,0.616703727226154,-6.47570681227463,0.463892321930643,0.463892321930643,"Not Significant","grey80"
"81706",0.0298501816153719,3.49737970934354,0.949641802769243,0.343682705539484,0.616725479503021,-6.47578029832776,0.463842321449462,0.463842321449462,"Not Significant","grey80"
"653333",0.0370058397825193,1.24091191575924,0.94959641786412,0.343705705402632,0.616725479503021,-6.47582301075252,0.463813258656157,0.463813258656157,"Not Significant","grey80"
"55705",0.0274670707820464,3.15887386209752,0.949538108712996,0.343735256385729,0.616725479503021,-6.47587788341865,0.463775920674817,0.463775920674817,"Not Significant","grey80"
"107984787",-0.0321677753985271,0.113098807389965,-0.949507871472956,0.343750581214493,0.616725479503021,-6.47590633729652,0.463756558854674,0.463756558854674,"Not Significant","grey80"
"286527",0.0399599853087131,1.2612940823358,0.949426679865338,0.343791732898451,0.616756553958957,-6.47598273587053,0.463704570929223,0.463704570929223,"Not Significant","grey80"
"100128325",0.044238079057937,0.319029061234729,0.949341160324475,0.343835081612839,0.616791565269305,-6.47606319989703,0.463649814171389,0.463649814171389,"Not Significant","grey80"
"107984201",0.0621582747536184,0.690761119302642,0.949082795665399,0.343966064602366,0.616955434923607,-6.47630624770517,0.463484402436979,0.463484402436979,"Not Significant","grey80"
"28423",0.0771846674300666,0.523346951917832,0.949034530863213,0.343990536945664,0.616955434923607,-6.4763516439311,0.463453504547099,0.463453504547099,"Not Significant","grey80"
"1573",0.0331241326617872,3.72079881165311,0.948948583696667,0.344034118655427,0.616955434923607,-6.47643247724973,0.463398485309247,0.463398485309247,"Not Significant","grey80"
"123811",0.0281128544551686,2.99882168964536,0.9489381618131,0.34403940357993,0.616955434923607,-6.47644227854004,0.46339181388977,0.46339181388977,"Not Significant","grey80"
"255743",0.0465452989015584,2.333499752191,0.948925888579945,0.34404562738862,0.616955434923607,-6.47645382080085,0.463383957402129,0.463383957402129,"Not Significant","grey80"
"105373126",0.0449356271740662,0.371659682824893,0.948733236746968,0.344143331456304,0.617075204479826,-6.4766349792783,0.463260641451781,0.463260641451781,"Not Significant","grey80"
"3933",0.076432001313773,0.359252249516902,0.948655997752089,0.344182508508014,0.617075204479826,-6.47670760007944,0.463211204465966,0.463211204465966,"Not Significant","grey80"
"56255",0.0293306269209318,3.6365440831833,0.948638909047995,0.344191176603948,0.617075204479826,-6.47672366624347,0.463200267074505,0.463200267074505,"Not Significant","grey80"
"105377632",0.0464353156408291,0.913566934926797,0.948481443637368,0.344271056175553,0.617075204479826,-6.4768716958951,0.463099488104595,0.463099488104595,"Not Significant","grey80"
"22955",0.0234699020281596,3.11448126616814,0.948480810138108,0.344271377563253,0.617075204479826,-6.47687229138426,0.463099082677427,0.463099082677427,"Not Significant","grey80"
"9646",0.0300895487277405,3.06451923016298,0.948418718583058,0.344302878872436,0.617075204479826,-6.47693065552318,0.463059345947124,0.463059345947124,"Not Significant","grey80"
"59",0.0414274008250344,3.55151595898631,0.94839544212151,0.344314688348193,0.617075204479826,-6.47695253370233,0.463044450044377,0.463044450044377,"Not Significant","grey80"
"51715",0.0451659747814702,2.65993611163632,0.948387627679561,0.344318653118523,0.617075204479826,-6.47695987858974,0.463039449188993,0.463039449188993,"Not Significant","grey80"
"7753",0.0239966060542733,2.48779943838333,0.948349524495464,0.34433798574217,0.617075204479826,-6.47699569137051,0.463015065334111,0.463015065334111,"Not Significant","grey80"
"107985522",0.0825800022598267,2.11025628377884,0.948286862177634,0.344369780589629,0.617075204479826,-6.47705458392732,0.462974966100476,0.462974966100476,"Not Significant","grey80"
"105376374",0.0460203955836666,0.317164136214148,0.948277171570434,0.344374697770561,0.617075204479826,-6.47706369120458,0.462968764948634,0.462968764948634,"Not Significant","grey80"
"79095",0.077095552899061,2.38082265418486,0.948011531479642,0.344509505732867,0.617229180191657,-6.47731330513871,0.462798790504175,0.462798790504175,"Not Significant","grey80"
"55801",0.0378207203367349,0.142208349435072,0.94799560204359,0.344517590738515,0.617229180191657,-6.47732827134824,0.462788598529557,0.462788598529557,"Not Significant","grey80"
"5343",0.0364906746647209,1.68021375313959,0.947966864436825,0.344532176856595,0.617229180191657,-6.47735527061051,0.462770211844318,0.462770211844318,"Not Significant","grey80"
"118490",0.0361489154760479,2.64463701284358,0.947900687234772,0.34456576740378,0.617246629778488,-6.47741744165979,0.462727871885479,0.462727871885479,"Not Significant","grey80"
"8416",-0.0422596857570608,2.3582750522676,-0.947814030150683,0.344609756417634,0.617282703217633,-6.47749884631446,0.462672431187582,0.462672431187582,"Not Significant","grey80"
"5787",0.0371122741592873,3.45331684019382,0.947650888367371,0.344692580532396,0.617357032727968,-6.47765207983044,0.462568064629529,0.462568064629529,"Not Significant","grey80"
"100129361",0.0265446325592205,3.20223010114521,0.947638320635171,0.344698961472919,0.617357032727968,-6.47766388319057,0.462560025055238,0.462560025055238,"Not Significant","grey80"
"102724907",0.0549411118234783,1.03072128062887,0.947554547548135,0.344741497030937,0.617375784640166,-6.47774255722556,0.462506436792677,0.462506436792677,"Not Significant","grey80"
"677798",-0.0619578704362634,0.675298241206992,-0.947495034886432,0.344771716476378,0.617375784640166,-6.47779844332539,0.46246836895539,0.46246836895539,"Not Significant","grey80"
"107986100",0.0365691582960078,1.41110570718181,0.947476757969586,0.344780997504031,0.617375784640166,-6.47781560579302,0.462456678191175,0.462456678191175,"Not Significant","grey80"
"107984785",-0.0396056728609842,0.276519446691489,-0.947415538430396,0.344812085988606,0.617388735670757,-6.47787309003786,0.462417520149616,0.462417520149616,"Not Significant","grey80"
"102724096",-0.0397627129454619,0.271803601213341,-0.947338433675382,0.344851243865139,0.617416132219288,-6.4779454850388,0.462368203188765,0.462368203188765,"Not Significant","grey80"
"267002",0.0332329542383033,2.03289266000978,0.947180021791927,0.34493170278651,0.617517464590127,-6.4780942024366,0.462266887649146,0.462266887649146,"Not Significant","grey80"
"2065",0.0379647420061321,2.06048057945729,0.947089216134392,0.344977829301901,0.617557323257467,-6.47817943988047,0.46220881484336,0.46220881484336,"Not Significant","grey80"
"1089",0.0538788590542573,1.26176327418809,0.946913714524437,0.345066990038024,0.617674208201968,-6.4783441568036,0.462096584406059,0.462096584406059,"Not Significant","grey80"
"1815",0.0670703194423939,0.407861919392543,0.946732306758946,0.345159166884838,0.617796475480987,-6.47851438521108,0.461980587943836,0.461980587943836,"Not Significant","grey80"
"101929723",0.0588360517084395,0.80312581168835,0.946589578754177,0.345231700921385,0.617840281023206,-6.47864829484512,0.461889332009241,0.461889332009241,"Not Significant","grey80"
"22828",0.0373593435104818,2.98930381172076,0.946540335458851,0.345256728523687,0.617840281023206,-6.47869449103731,0.461857848934025,0.461857848934025,"Not Significant","grey80"
"51455",0.031941897060887,3.14723587002837,0.946515163959279,0.345269522234543,0.617840281023206,-6.47871810404319,0.461841756169928,0.461841756169928,"Not Significant","grey80"
"10991",0.0348128692953547,2.30538891668199,0.946458654850114,0.345298244765194,0.617840281023206,-6.47877111212784,0.46180562926922,0.46180562926922,"Not Significant","grey80"
"146225",0.0548220379888656,1.10280981972768,0.946449285584321,0.345303007137545,0.617840281023206,-6.4787799006178,0.461799639497186,0.461799639497186,"Not Significant","grey80"
"5139",0.0426537031979045,3.73404146628503,0.946392518601233,0.345331862544477,0.617849194790949,-6.47883314692665,0.46176334899243,0.46176334899243,"Not Significant","grey80"
"105375270",-0.0381971599551349,0.29019700075498,-0.946258707171563,0.345399886798684,0.617872961034434,-6.47895864690522,0.461677809104157,0.461677809104157,"Not Significant","grey80"
"51030",0.0420308668773841,2.77342049590413,0.946162657783025,0.345448719690584,0.617872961034434,-6.47904871954109,0.46161641256858,0.46161641256858,"Not Significant","grey80"
"100174949",0.0458683382534247,2.50914098731361,0.946156183641939,0.345452011396871,0.617872961034434,-6.47905479049806,0.461612274289918,0.461612274289918,"Not Significant","grey80"
"105373953",0.044441315696409,0.713850043157586,0.946142256067561,0.345459092788257,0.617872961034434,-6.47906785057844,0.461603371815535,0.461603371815535,"Not Significant","grey80"
"105378803",0.0504236113418928,1.86911354800035,0.94613158442186,0.345464518785481,0.617872961034434,-6.4790778574005,0.46159655056753,0.46159655056753,"Not Significant","grey80"
"107984635",-0.0378044001685207,0.261824655591042,-0.945959543593474,0.345552000493639,0.617967170808401,-6.47923916499878,0.461486588439959,0.461486588439959,"Not Significant","grey80"
"101929191",-0.0524119108288697,0.677771204768303,-0.945934080342599,0.345564949611251,0.617967170808401,-6.4792630371912,0.461470314116708,0.461470314116708,"Not Significant","grey80"
"57515",0.0376343445123417,3.89720763199261,0.945837071888087,0.345614285287353,0.61798309932437,-6.4793539782978,0.461408315113131,0.461408315113131,"Not Significant","grey80"
"100507403",0.0499954740781591,1.23900364868761,0.945710994696305,0.345678411246317,0.61798309932437,-6.47947215626529,0.461327742729409,0.461327742729409,"Not Significant","grey80"
"55805",0.0283760611492646,2.43098347723822,0.945685095846232,0.345691584985403,0.61798309932437,-6.4794964305229,0.461311192163943,0.461311192163943,"Not Significant","grey80"
"8853",0.0383958449091582,2.66042365001749,0.945615685497537,0.345726892925948,0.61798309932437,-6.47956148363137,0.46126683684441,0.46126683684441,"Not Significant","grey80"
"10808",0.031007607530057,3.35200832198586,0.945603584679325,0.34573304865712,0.61798309932437,-6.4795728243363,0.461259104219802,0.461259104219802,"Not Significant","grey80"
"8537",0.0620510637881345,0.562789617019243,0.945593854820705,0.345737998323461,0.61798309932437,-6.47958194290941,0.461252886713549,0.461252886713549,"Not Significant","grey80"
"105369689",0.0471102233001886,1.50228680770721,0.945486687329323,0.345792518402459,0.61798309932437,-6.4796823713841,0.461184407394304,0.461184407394304,"Not Significant","grey80"
"100874241",0.0497818438413501,1.10285852435336,0.94538384920013,0.345844841171891,0.61798309932437,-6.47977873215432,0.461118698132736,0.461118698132736,"Not Significant","grey80"
"107984433",-0.0321802740562494,2.23051009627009,-0.945365300221919,0.345854279204693,0.61798309932437,-6.47979611170354,0.4611068464896,0.4611068464896,"Not Significant","grey80"
"310",0.0260374709954193,3.67553201474108,0.945354916889966,0.345859562491327,0.61798309932437,-6.47980584026624,0.461100212236841,0.461100212236841,"Not Significant","grey80"
"158586",0.0371317671814225,2.52725774897553,0.945340430139994,0.345866933781501,0.61798309932437,-6.47981941331028,0.461090956235619,0.461090956235619,"Not Significant","grey80"
"105376731",0.043916794687518,0.412954545197349,0.945258144935693,0.345908804862408,0.61798309932437,-6.47989650473248,0.461038383188038,0.461038383188038,"Not Significant","grey80"
"23063",0.033358779443896,3.02766305322793,0.945191225492831,0.345942859430987,0.61798309932437,-6.47995919537481,0.460995629193237,0.460995629193237,"Not Significant","grey80"
"23224",0.0364161930767818,3.63011043606286,0.945177129393286,0.34595003305587,0.61798309932437,-6.47997240014815,0.460986623563215,0.460986623563215,"Not Significant","grey80"
"1318",0.0308862502248603,2.28730697263316,0.945139614475242,0.345969125182524,0.61798309932437,-6.48000754196952,0.460962656586273,0.460962656586273,"Not Significant","grey80"
"105375823",0.0492276616763294,0.355899368367574,0.945102655792716,0.345987934891688,0.61798309932437,-6.48004216139224,0.460939045430698,0.460939045430698,"Not Significant","grey80"
